id,food_id,serving_weight,measure
6429,664,9.3,tbsp
6430,664,120.5,cup
6431,664,92,"cup, sliced"
6432,664,119,"medium (approx 2-3/4"" long, 2-1/2"" dia)"
6433,665,1.0,g
6434,665,164,large
6435,665,240,cup
6436,665,100,g
6437,665,190,can
6438,665,28.3495,wt. oz
6439,665,5,tsp
6440,665,28.35,ounce
6441,665,82,small
6442,665,15,tbsp
6443,665,111,medium
6444,666,21,crab
6445,666,85,oz
6446,666,100,g
6447,666,453.59,lb
6448,667,100,g
6449,667,108.0,cup
6450,667,2.25,tsp
6451,667,28.35,oz
6452,667,6.75,tbsp
6453,667,27,cup
6454,667,6.75,tablespoon
6455,668,154.0,cup
6456,668,130,"small (2-1/2"" dia)"
6457,668,224,"extra large (3"" dia)"
6458,668,100,g
6459,668,28.35,oz
6460,668,150,"medium (2-2/3"" dia)"
6461,668,453.59,lb
6462,668,28.35,ounce
6463,668,154,cup slice
6464,668,175,"large (2-3/4"" dia)"
6465,668,147,nlea serving
6466,669,3.25,tsp
6467,669,3.248,teaspoon
6468,669,156,cup
6469,669,100,g
6470,669,0.81,tsp
6471,669,3.25,teaspoon
6472,669,28.3495,wt. oz
6473,669,9.75,tbsp
6474,669,3.24,teaspoon
6475,669,9.76,tablespoon
6476,670,135,"cup, crumbled, not packed"
6477,670,100,g
6478,670,28.35,oz
6479,670,28.35,ounce
6480,670,17,cubic inch
6481,670,135.0,cup
6482,671,182.0,cup
6483,671,100,g
6484,671,3.79,tsp
6485,671,28.3495,wt. oz
6486,671,8.4,tbsp
6487,672,85,oz
6488,672,453.6,lb
6489,672,100,g
6490,672,288,"steak without refuse (yield from 1 raw steak, with refuse, weighing 380g)"
6491,673,256.0,cup
6492,673,100,g
6493,673,16,tbsp
6494,673,28.3495,wt. oz
6495,673,5.335,teaspoon
6496,673,16.0,tablespoon
6497,673,5.33,tsp
6498,674,85,oz
6499,674,100,g
6500,674,432,piece
6501,674,453.5925,lb
6502,675,234,cup
6503,675,233.664,cup
6504,675,14.6,tbsp
6505,675,233.67,cup
6506,675,233.6667,cup
6507,675,100,g
6508,675,4.88,tsp
6509,675,175,cup
6510,675,141,packet
6511,675,28.3495,wt. oz
6512,675,233.66,cup
6513,675,233.666,cup
6514,675,233.6692,cup
6515,675,233.665,cup
6516,676,208,cup
6517,676,100,g
6518,676,13,tbsp
6519,676,12.8675,tablespoon
6520,676,4.29,teaspoon
6521,676,28.3495,wt. oz
6522,676,4.28,teaspoon
6523,676,4.2,tsp
6524,677,100,g
6525,677,47.22,"large (4"" diameter)"
6526,677,28.3495,wt. oz
6527,677,22,"small (2"" diameter)"
6528,677,28.35,ounce
6529,677,32,"medium (3"" diameter)"
6530,678,1.0,g
6531,678,100,g
6532,678,10.1,piece
6533,678,28.3495,wt. oz
6534,678,28.35,ounce
6535,678,71,package (2.5 oz)
6536,679,85,oz
6537,679,50,rib
6538,679,453.59,lb
6539,679,100,g
6540,680,31.38,fl oz
6541,680,15.69,tbsp
6542,680,609.0,can
6543,680,100,g
6544,680,609,"can (11 oz), prepared"
6545,680,251,cup
6546,680,5.23,tsp
6547,681,184,small
6548,681,113.0,"cup, sliced"
6549,681,342,medium
6550,681,100,g
6551,681,180,"cup, sliced"
6552,681,9.9,slice
6553,681,196,medium
6554,681,28.3495,wt. oz
6555,681,514,large
6556,681,113.0,cup
6557,681,118,small
6558,681,28.35,ounce
6559,681,323,large
6560,681,180.0,cup
6561,682,28.35,oz
6562,682,100,g
6563,682,125.0,"piece (1/8 of 9"" dia)"
6564,682,117,"piece (1/6 of 8"" pie)"
6565,683,100,g
6566,683,4.17,tsp
6567,683,28.35,oz
6568,683,28.35,ounce
6569,683,200.0,cup
6570,683,12.5,tbsp
6571,683,100,cup
6572,684,6,tsp
6573,684,100,g
6574,684,36,tbsp
6575,684,259,cup
6576,684,259.5,cup
6577,684,130,cup
6578,684,28.3495,wt. oz
6579,685,2.3,"tsp, ground"
6580,685,2.07,teaspoon
6581,685,2.08,teaspoon
6582,685,100,g
6583,685,6.9,"tbsp, ground"
6584,685,6.2233,tablespoon
6585,685,28.3495,wt. oz
6586,685,6.22,tablespoon
6587,685,28.35,ounce
6588,685,6.225,tablespoon
6589,685,2.9,"tsp, whole"
6590,685,0.1,dash
6591,685,2.075,teaspoon
6592,686,34,medium
6593,686,66,"cup, chopped or diced"
6594,686,100,g
6595,686,28.3495,wt. oz
6596,686,28.35,ounce
6597,687,28.35,oz
6598,687,100,g
6599,687,24.0,tortilla
6600,687,19,enchilada
6601,688,205,cup
6602,688,100,g
6603,688,12.805,tablespoon
6604,688,4.27,tsp
6605,688,28.3495,wt. oz
6606,688,12.8,tbsp
6607,688,453.59,lb
6608,688,28.35,ounce
6609,688,12.8067,tablespoon
6610,689,9.375,tablespoon
6611,689,45,pepper
6612,689,100,g
6613,689,75,"cup, chopped or diced"
6614,689,28.3495,wt. oz
6615,690,9.375,tablespoon
6616,690,45,pepper
6617,690,100,g
6618,690,75,"cup, chopped or diced"
6619,690,28.3495,wt. oz
6620,691,100,g
6621,691,85,oz
6622,691,135,"cup, diced"
6623,691,135.0,cup
6624,692,237,serving 8 fl oz
6625,692,236.728,cup
6626,692,236.72,cup
6627,692,100,g
6628,692,4.93,tsp
6629,692,14.7967,tablespoon
6630,692,14.795,tablespoon
6631,692,1000,liter
6632,692,236.8,cup
6633,692,236.7273,cup
6634,692,29.6,fl oz
6635,692,4.9325,teaspoon
6636,692,14.8,tbsp
6637,693,10.31,tbsp
6638,693,100,g
6639,693,28.3495,wt. oz
6640,693,28.35,ounce
6641,693,165.0,cup
6642,693,3.44,tsp
6643,694,192,cup
6644,694,4.0,teaspoon
6645,694,100,g
6646,694,12,tbsp
6647,694,28.3495,wt. oz
6648,694,0.95,serving
6649,694,0.5,dash
6650,694,4,tsp
6651,695,5.3,tbsp
6652,695,1.7,tsp
6653,695,1.75,teaspoon
6654,695,1.73,teaspoon
6655,695,0.22,dash
6656,695,100,g
6657,695,1.7333,teaspoon
6658,695,28.3495,wt. oz
6659,695,1.74,teaspoon
6660,695,81.6,cup
6661,695,1.72,teaspoon
6662,695,0.11,pinch
6663,696,96.0,cup
6664,696,100,g
6665,696,2,tsp
6666,696,28.3495,wt. oz
6667,696,6,tbsp
6668,697,5,tbsp
6669,697,7.8,"tbsp, ground"
6670,697,100,g
6671,697,86.4,cup
6672,697,2.6,"tsp, ground"
6673,697,28.3495,wt. oz
6674,697,1.8,tsp
6675,697,6.5,tablespoon
6676,697,6.5022,tablespoon
6677,698,192,cup
6678,698,4.0,teaspoon
6679,698,100,g
6680,698,12,tbsp
6681,698,28.3495,wt. oz
6682,698,0.95,serving
6683,698,4,tsp
6684,699,8.44,tbsp
6685,699,100,g
6686,699,126.68,cutlet
6687,699,28.3495,wt. oz
6688,699,2.81,tsp
6689,699,135,cup
6690,700,85,oz
6691,700,920.0,chicken
6692,700,100,g
6693,700,276,unit (yield from 1 lb ready-to-cook chicken)
6694,700,460,"chicken, bone removed"
6695,700,453.5933,lb
6696,701,100,g
6697,701,249,cup
6698,701,28.3495,wt. oz
6699,701,15.56,tbsp
6700,701,28.35,ounce
6701,701,5.19,tsp
6702,702,100,g
6703,702,4.38,tsp
6704,702,28.3495,wt. oz
6705,702,13.13,tbsp
6706,702,210.0,cup
6707,703,128,"cup, poured from box"
6708,703,100,g
6709,703,7.525,tablespoon
6710,703,28.35,oz
6711,703,40,cup (nlea serving size)
6712,703,120.64,cup
6713,703,120,"cup, purchased"
6714,703,114,"cup, homemade"
6715,703,120,"cup, spooned into cup"
6716,704,81.0,package
6717,704,100,g
6718,704,81,package without flavor packet
6719,704,28.3495,wt. oz
6720,704,28.35,ounce
6721,704,5.8,packet
6722,705,1.2,tsp
6723,705,14.4,tbsp
6724,705,230.4167,cup
6725,705,4.8,teaspoon
6726,705,100,g
6727,705,230.4,cup
6728,705,28.3495,wt. oz
6729,705,4.8,tsp
6730,705,0.6,dash
6731,706,13.47,tbsp
6732,706,13.47,tablespoon
6733,706,4.5,teaspoon
6734,706,100,g
6735,706,4.49,teaspoon
6736,706,28.3514,ounce
6737,706,28.3495,wt. oz
6738,706,4.48,teaspoon
6739,706,215.52,cup
6740,706,4.49,tsp
6741,707,81,cup dry
6742,707,81.2,cup
6743,707,100,g
6744,707,40.5,cup
6745,707,81.205,cup
6746,707,81.208,cup
6747,707,28.3495,wt. oz
6748,707,27,cup
6749,707,1.69,tsp
6750,707,81.2067,cup
6751,707,81,cup
6752,707,5.06,tbsp
6753,708,1.3,stick
6754,708,28.3495,wt. oz
6755,708,100,g
6756,709,369,"potato large (3"" to 4-1/4"" dia)"
6757,709,100,g
6758,709,75,"cup, diced"
6759,709,213,"potato medium (2-1/4"" to 3-1/4"" dia)"
6760,709,28.3495,wt. oz
6761,709,453.59,lb
6762,709,31,baby potato
6763,709,170,"potato small (1-3/4"" to 2-1/2"" dia)"
6764,710,9.375,tablespoon
6765,710,45.0,pepper
6766,710,100,g
6767,710,75,"cup, chopped or diced"
6768,710,28.3495,wt. oz
6769,710,28.35,ounce
6770,711,28.3333,oz
6771,711,85,oz
6772,711,100,g
6773,711,148,thigh without skin
6774,711,453.59,lb
6775,711,181,thigh
6776,712,0.635,teaspoon
6777,712,0.63,teaspoon
6778,712,100,g
6779,712,0.7,tsp
6780,712,33.6,cup
6781,712,3,sprig
6782,712,1.7,tbsp
6783,712,28.3495,wt. oz
6784,712,1.9,tablespoon
6785,713,85,oz
6786,713,634,duck
6787,713,453.5925,lb
6788,713,100,g
6789,713,453.5933,lb
6790,713,287,unit (yield from 1 lb ready-to-cook duck)
6791,714,2.865,teaspoon
6792,714,8.6,tablespoon
6793,714,134.4,cup
6794,714,100,g
6795,714,2.8,tsp
6796,714,28.3495,wt. oz
6797,714,8.8,tbsp
6798,715,9.88,tbsp
6799,715,100,g
6800,715,185.0,cup
6801,715,3.29,tsp
6802,715,28.3495,wt. oz
6803,715,3.85,tsp
6804,715,11.56,tbsp
6805,715,158.0,cup
6806,716,215,personal pizza
6807,716,727,package 24 oz pizza
6808,716,100,g
6809,716,28.3495,wt. oz
6810,716,199,serving 1 serving per 8 oz box
6811,716,146,serving 2 servings per 9.8 oz package
6812,716,28.35,ounce
6813,716,452,package 15.1 oz pizza
6814,716,293,package 9.8 oz pizza
6815,716,199,package 8 oz pizza
6816,716,151,serving 3 servings per 15.1 oz package
6817,716,81,serving 9 servings per 24 oz package
6818,717,5,tbsp
6819,717,142,package (5 oz)
6820,717,100,g
6821,717,1.67,tsp
6822,717,28.35,oz
6823,717,80.0,cup
6824,718,91,"small whole (2-2/5"" dia)"
6825,718,20,"slice, medium (1/4"" thick)"
6826,718,149,cup cherry tomatoe
6827,718,182,"large whole (3"" dia)"
6828,718,123.0,medium
6829,718,100,g
6830,718,123,"medium whole (2-3/5"" dia)"
6831,718,27,"slice, thick/large (1/2"" thick)"
6832,718,62,italian tomato
6833,718,148,nlea serving
6834,718,28.3495,wt. oz
6835,718,31,wedge (1/4 of medium tomato)
6836,718,17,cherry
6837,718,180,"cup, chopped or sliced"
6838,718,15,"slice, thin/small"
6839,718,62.0,plum tomato
6840,719,15.63,tbsp
6841,719,15.625,tablespoon
6842,719,1.0567,ml
6843,719,822,can (29 oz) (401 x 411)
6844,719,250,cup
6845,719,100,g
6846,719,5.21,tsp
6847,719,28.3495,wt. oz
6848,719,28.35,ounce
6849,720,12.6,tablespoon
6850,720,4.2,teaspoon
6851,720,100,g
6852,720,201.6,cup
6853,720,28.3495,wt. oz
6854,720,0.525,dashe
6855,720,4.2,tsp
6856,720,12.6,tbsp
6857,721,9.13,tbsp
6858,721,100,g
6859,721,3.04,tsp
6860,721,28.35,oz
6861,721,146.0,cup
6862,722,149.0,small
6863,722,242,nlea serving
6864,722,125,"cup, quartered or chopped"
6865,722,100,g
6866,722,28.35,oz
6867,722,182,"medium (3"" dia)"
6868,722,101,"extra small (2-1/2"" dia)"
6869,722,109,cup slice
6870,722,149,"small (2-3/4"" dia)"
6871,722,223.0,large
6872,722,223,"large (3-1/4"" dia)"
6873,723,5.6,tbsp
6874,723,1.7,tsp
6875,723,1.785,teaspoon
6876,723,100,g
6877,723,28.3495,wt. oz
6878,723,81.6,cup
6879,723,1.8,teaspoon
6880,723,1.78,teaspoon
6881,724,85,oz
6882,724,1.0,g
6883,724,926,package
6884,724,5.42,tsp
6885,724,100,g
6886,724,16.25,tbsp
6887,724,272,piece
6888,724,189,breast
6889,724,260,cup
6890,725,154.0,pie crust
6891,725,154,pie crust (average weight of 1 baked crust)
6892,725,28.3495,wt. oz
6893,725,100,g
6894,726,122.0,cup
6895,726,100,g
6896,726,28.3495,wt. oz
6897,726,51,stalk
6898,726,453.59,lb
6899,726,122,"cup, diced"
6900,727,28.3533,ounce
6901,727,246.25,cup
6902,727,100,g
6903,727,28.3495,wt. oz
6904,727,28.35,ounce
6905,727,123.1,cup
6906,727,15.39,tbsp
6907,727,5.13,tsp
6908,728,7.5,serving 1 tbsp
6909,728,28.3533,ounce
6910,728,39,packet
6911,728,4.725,teaspoon
6912,728,100,g
6913,728,28.3495,wt. oz
6914,728,28.36,ounce
6915,729,9.0,tablespoon
6916,729,144.0,cup
6917,729,3,tsp
6918,729,100,g
6919,729,28.3495,wt. oz
6920,729,453.59,lb
6921,729,28.35,ounce
6922,729,9,tbsp
6923,730,3.23,tsp
6924,730,100,g
6925,730,156.0,cup
6926,730,28.3495,wt. oz
6927,730,9.7,tbsp
6928,731,15.69,tbsp
6929,731,100,g
6930,731,31.4,fl oz
6931,731,251.0,cup
6932,731,5.23,tsp
6933,732,8.6,tablespoon
6934,732,134.4,cup
6935,732,100,g
6936,732,137.6,cup
6937,732,2.8,tsp
6938,732,28.3495,wt. oz
6939,732,137.597,cup
6940,732,8.8,tbsp
6941,733,1.0,g
6942,733,100,g
6943,733,38.2,ounce
6944,733,19.1,tbsp
6945,733,38.2,fl oz
6946,733,306,cup
6947,733,19.11,tablespoon
6948,733,6.37,tsp
6949,734,15.13,tbsp
6950,734,100,g
6951,734,30.8,fl oz
6952,734,44,lime yield
6953,734,242.0,cup
6954,734,5.04,tsp
6955,735,7.5,tbsp
6956,735,100,g
6957,735,2.5,tsp
6958,735,28.3495,wt. oz
6959,735,120.0,cup
6960,736,144.0,cup
6961,736,3,tsp
6962,736,100,g
6963,736,28.35,oz
6964,736,6.5,blackberry
6965,736,9,tbsp
6966,737,367.5022,cup
6967,737,177,"oz, dry, yield"
6968,737,234,"cup, cooked"
6969,737,100,g
6970,737,177,"packet, cooked"
6971,737,501,"cup, dry, yield"
6972,737,28.3495,wt. oz
6973,737,177,"packet, dry, yield"
6974,737,28,packet
6975,737,226.8,cup
6976,738,28.35,oz
6977,738,100,g
6978,738,57.0,muffin
6979,739,9.5,tablespoon
6980,739,100,g
6981,739,28.3495,wt. oz
6982,739,3.1675,teaspoon
6983,739,152.0,cup
6984,739,9.5,tbsp
6985,739,3.17,tsp
6986,740,1,slice
6987,740,100,g
6988,740,9,"large (1"" to 1-1/4"" dia)"
6989,740,116,cup slice
6990,740,28.3495,wt. oz
6991,740,58,cup slice
6992,740,2,small
6993,740,116.0,cup
6994,740,4.5,"medium (3/4"" to 1"" dia)"
6995,741,453.5925,lb
6996,741,100,g
6997,741,298.0,pint
6998,741,149,cup
6999,741,28.3495,wt. oz
7000,741,9.31,tbsp
7001,741,17,cherry
7002,741,3.1,tsp
7003,742,15.45,tbsp
7004,742,988.535,quart
7005,742,247,cup
7006,742,100,g
7007,742,5.15,tsp
7008,742,247,cup 8 fl oz
7009,742,30.9,ounce
7010,742,30.9,fl oz
7011,743,112.0,cup
7012,743,100,g
7013,743,28.35,oz
7014,743,112,"cup, crumb"
7015,743,6,wafer
7016,744,112,cup
7017,744,2.34,teaspoon
7018,744,1.0,g
7019,744,2.3333,teaspoon
7020,744,2.33,teaspoon
7021,744,7.0,tbsp
7022,744,100,g
7023,744,7.0,tablespoon
7024,744,7,envelope (1 tbsp)
7025,744,28,package (1 oz)
7026,744,28.3495,wt. oz
7027,744,28.0,package
7028,744,28.35,ounce
7029,744,2.33,tsp
7030,744,28.36,ounce
7031,745,144.0,cup
7032,745,3,tsp
7033,745,100,g
7034,745,28.3495,wt. oz
7035,745,9,tbsp
7036,746,0.16,pinch
7037,746,7.8,tbsp
7038,746,100,g
7039,746,2.6,teaspoon
7040,746,28.3495,wt. oz
7041,746,7.8,tablespoon
7042,746,124.8,cup
7043,746,2.6,tsp
7044,747,244.0,cup
7045,747,15.2,tablespoon
7046,747,100,g
7047,747,1.0279,ml
7048,747,976,quart
7049,747,30.5,fl oz
7050,747,5.08,tsp
7051,747,15,tbsp
7052,748,85,oz
7053,748,172,can
7054,748,28.3333,ounce
7055,748,100,g
7056,748,28.3338,ounce
7057,749,8,square
7058,749,7,piece
7059,749,44,bar (1.55 oz)
7060,749,7,"bar, miniature"
7061,749,100,g
7062,749,28.3495,wt. oz
7063,749,168,cup chip
7064,749,28.35,ounce
7065,749,7,coin
7066,750,2.38,tsp
7067,750,100,g
7068,750,114.0,cup
7069,750,28.3495,wt. oz
7070,750,7.13,tbsp
7071,751,14.9,tbsp
7072,751,100,g
7073,751,14.6,tablespoon
7074,751,28.3495,wt. oz
7075,751,232,cup
7076,751,4.8,tsp
7077,752,28.3511,ounce
7078,752,100,g
7079,752,28.35,oz
7080,752,517.0,package
7081,752,28.35,ounce
7082,752,517,package (18.25 oz)
7083,753,605.835,can
7084,753,616.67,can
7085,753,100,g
7086,753,0.9586,ml
7087,753,74,can
7088,753,28.3495,wt. oz
7089,753,453.59,lb
7090,753,28.35,ounce
7091,753,226.8,cup
7092,753,595,can (21 oz)
7093,754,100,g
7094,754,76,"small (2-1/4"" dia)"
7095,754,28.3495,wt. oz
7096,754,195,"cup, section"
7097,754,28.35,ounce
7098,754,88,"medium (2-1/2"" dia)"
7099,754,109,nlea serving
7100,754,120,"large (2-3/4"" dia)"
7101,755,100,g
7102,755,50.0,cup
7103,755,7.2,regular
7104,755,50,cup of miniature
7105,755,28.3495,wt. oz
7106,755,28.35,ounce
7107,755,7,miniature
7108,756,137,"cup unsifted, dipped"
7109,756,1.0,g
7110,756,137,cup
7111,756,100,g
7112,756,28.3495,wt. oz
7113,756,8.56,tbsp
7114,756,2.85,tsp
7115,757,1.0,g
7116,757,690,recipe
7117,757,20,tbsp
7118,757,100,g
7119,757,320,cup
7120,757,20.0,tablespoon
7121,757,28.3495,wt. oz
7122,757,6.67,tsp
7123,758,20.475,tablespoon
7124,758,100,g
7125,758,327.6,cup
7126,758,28.3495,wt. oz
7127,758,6.83,tsp
7128,758,20.48,tbsp
7129,759,15.38,tbsp
7130,759,100,g
7131,759,28.3495,wt. oz
7132,759,123,cup
7133,759,28.35,ounce
7134,759,5.13,tsp
7135,760,275,package (10 oz) yield
7136,760,182.0,cup
7137,760,100,g
7138,760,11.38,tbsp
7139,760,3.79,tsp
7140,760,28.3495,wt. oz
7141,760,91,cup
7142,761,205,cup
7143,761,100,g
7144,761,12.81,tbsp
7145,761,4.27,tsp
7146,761,28,oz
7147,761,28.0,ounce
7148,761,125,can (5 oz) yield
7149,762,425.25,can
7150,762,100,g
7151,762,28.3495,wt. oz
7152,762,5.1,tsp
7153,762,15.31,tbsp
7154,762,28.35,ounce
7155,762,453.59,lb
7156,762,245.0,cup
7157,763,96,cup
7158,763,100,g
7159,763,2,tsp
7160,763,6,packet
7161,763,28.3495,wt. oz
7162,763,6,tbsp
7163,763,28.35,ounce
7164,763,3.6,cube
7165,763,2.0,teaspoon
7166,764,33,tbsp
7167,764,100,g
7168,764,28.3495,wt. oz
7169,764,5.5,tsp
7170,764,28.35,ounce
7171,764,264,cup
7172,765,2.8533,teaspoon
7173,765,100,g
7174,765,28.3495,wt. oz
7175,765,5.7,tsp
7176,765,28,packet
7177,765,136.8,cup
7178,765,8.55,tbsp
7179,766,2.0514,teaspoon
7180,766,2.04,teaspoon
7181,766,2.06,teaspoon
7182,766,100,g
7183,766,0.26,dash
7184,766,28.3495,wt. oz
7185,766,6,"tbsp, whole"
7186,766,6.15,tablespoon
7187,766,2.1,"tsp, whole"
7188,766,2.05,teaspoon
7189,767,5.02,tsp
7190,767,100,g
7191,767,411,can (14.5 oz)
7192,767,28.3495,wt. oz
7193,767,15.06,tbsp
7194,767,28.35,ounce
7195,767,241,cup
7196,768,5,tbsp
7197,768,7.8,"tbsp, ground"
7198,768,100,g
7199,768,86.4,cup
7200,768,2.17,teaspoon
7201,768,2.6,"tsp, ground"
7202,768,28.3495,wt. oz
7203,768,2.16,teaspoon
7204,768,1.8,tsp
7205,768,2.1667,teaspoon
7206,769,28.3495,wt. oz
7207,769,4.3,pepper
7208,769,100,g
7209,769,4.73,teaspoon
7210,770,273,cup
7211,770,1461.18,recipe
7212,770,17,tbsp
7213,770,100,g
7214,770,5.68,teaspoon
7215,770,28.3495,wt. oz
7216,770,5.69,tsp
7217,771,100,g
7218,771,101,"biscuit (4"" dia)"
7219,771,28.35,oz
7220,771,14,"small (1-1/2"" dia)"
7221,771,28.35,ounce
7222,771,60,"biscuit (2-1/2"" dia)"
7223,772,85,oz
7224,772,1000.0,kg
7225,772,100,g
7226,772,453.59,lb
7227,772,453.5933,lb
7228,773,90,cup lasagna
7229,773,107,cup rotini
7230,773,107,cup ziti
7231,773,135,cup linguine
7232,773,116,cup lasagne
7233,773,132,cup elbows packed
7234,773,57,lasagna noodle (cooked)
7235,773,2.92,tsp
7236,773,100,g
7237,773,151,cup spaghetti packed
7238,773,91,cup spaghetti
7239,773,28.3495,wt. oz
7240,773,64,cup shell
7241,773,57,oz
7242,773,122,cup elbow
7243,773,81,cup farfalle
7244,773,96,cup rotini
7245,773,28.5,ounce
7246,773,95,cup penne
7247,773,122.0,cup
7248,773,8.75,tbsp
7249,773,124,cup spaghetti not packed
7250,773,107,cup penne
7251,773,140,cup
7252,773,107,cup farfalle
7253,773,135,cup capellini
7254,773,120,cup elbows not packed
7255,773,105,cup shell
7256,774,91,"small whole (2-2/5"" dia)"
7257,774,20,"slice, medium (1/4"" thick)"
7258,774,149,cup cherry tomatoe
7259,774,182,"large whole (3"" dia)"
7260,774,100,g
7261,774,123,"medium whole (2-3/5"" dia)"
7262,774,27,"slice, thick/large (1/2"" thick)"
7263,774,62,italian tomato
7264,774,148,nlea serving
7265,774,28.3495,wt. oz
7266,774,31,wedge (1/4 of medium tomato)
7267,774,164.5067,cup
7268,774,180,"cup, chopped or sliced"
7269,774,17,cherry
7270,774,28.35,ounce
7271,774,15,"slice, thin/small"
7272,774,62,plum tomato
7273,775,46.0,hamburger bun
7274,775,100,g
7275,775,52,hot dog bun
7276,775,28.35,oz
7277,775,44,roll 1 serving
7278,776,101.0,"cup, cube"
7279,776,100,g
7280,776,28.3495,wt. oz
7281,776,101,cup
7282,776,6.31,tbsp
7283,776,860,squash
7284,776,2.1,tsp
7285,777,5.3133,tablespoon
7286,777,100,g
7287,777,85.0,cup
7288,777,28.35,oz
7289,777,28.3514,oz
7290,777,5.31,tbsp
7291,777,1.77,tsp
7292,778,9.13,tbsp
7293,778,1.0,g
7294,778,100,g
7295,778,3.04,tsp
7296,778,28.35,oz
7297,778,146.0,cup
7298,778,1,peanut
7299,779,113,oz
7300,779,100,g
7301,779,28.35,oz
7302,779,453.59,lb
7303,779,226.8,cup
7304,779,28.3,ounce
7305,780,107,cup rotini
7306,780,107,cup ziti
7307,780,135,cup linguine
7308,780,116,cup lasagne
7309,780,132,cup elbows packed
7310,780,57,lasagna noodle (cooked)
7311,780,2.92,tsp
7312,780,100,g
7313,780,151,cup spaghetti packed
7314,780,28.3495,wt. oz
7315,780,28.35,ounce
7316,780,8.75,tbsp
7317,780,124,cup spaghetti not packed
7318,780,107,cup penne
7319,780,140,cup
7320,780,107,cup farfalle
7321,780,135,cup capellini
7322,780,120,cup elbows not packed
7323,780,105,cup shell
7324,781,100,g
7325,781,76,"small (2-1/4"" dia)"
7326,781,28.3495,wt. oz
7327,781,195,"cup, section"
7328,781,88.0,"medium (2-1/2"" dia)"
7329,781,109,nlea serving
7330,781,120,"large (2-3/4"" dia)"
7331,782,0.5,tsp
7332,782,100,g
7333,782,24,cup
7334,782,28.3495,wt. oz
7335,782,0.5167,teaspoon
7336,782,1.6,tbsp
7337,782,0.52,teaspoon
7338,783,13.8,slice rectangle
7339,783,9.3,slice oval
7340,783,100,g
7341,783,28.3495,wt. oz
7342,783,453.59,lb
7343,783,226.8,cup
7344,784,2.3,"tsp, ground"
7345,784,2.0833,teaspoon
7346,784,2.08,teaspoon
7347,784,100,g
7348,784,6.9,"tbsp, ground"
7349,784,28.3495,wt. oz
7350,784,0.13,pinch
7351,784,2.9,"tsp, whole"
7352,784,0.1,dash
7353,785,177,"cup, ball"
7354,785,102,"wedge, large (1/8 of large melon)"
7355,785,248.0,small
7356,785,156,"cup, diced"
7357,785,69,"wedge, medium (1/8 of medium melon)"
7358,785,100,g
7359,785,552,"melon, medium (about 5"" dia)"
7360,785,28.35,oz
7361,785,814,"melon, large (about 6-1/2"" dia)"
7362,785,441,"melon, small (about 4-1/4"" dia)"
7363,785,55,"wedge, small (1/8 of small melon)"
7364,785,160,"cup, cube"
7365,785,134,nlea serving
7366,785,138,cantaloupe ball
7367,786,72,10-inch
7368,786,49.0,"tortilla (approx 7-8"" dia)"
7369,786,100,g
7370,786,28.35,oz
7371,786,72,"tortilla (approx 10"" dia)"
7372,786,117,"tortilla (approx 12"" dia)"
7373,786,117,12-inch
7374,786,32,"tortilla, medium (approx 6"" dia)"
7375,786,49,8 inch
7376,786,32,6-inch
7377,787,100,g
7378,787,230.0,cup
7379,787,28.3495,wt. oz
7380,787,4,tsp
7381,787,12,tablespoon
7382,788,122.5,cup
7383,788,28.3511,ounce
7384,788,100,g
7385,788,28.35,oz
7386,788,28,slice (1 oz)
7387,788,132,"cup, diced"
7388,788,113,"cup, shredded"
7389,788,17,cubic inch
7390,789,77,package
7391,789,28.3495,wt. oz
7392,789,100,g
7393,789,38.5,twinkie
7394,790,24,"spear, extra large (8-3/4"" to 10"" long)"
7395,790,3.5,"spear tip (2"" long or less)"
7396,790,1.0,g
7397,790,20,"spear, large (7-1/4"" to 8-1/2"")"
7398,790,8.38,tbsp
7399,790,134,cup
7400,790,100,g
7401,790,28.3495,wt. oz
7402,790,16,"spear, medium (5-1/4"" to 7"" long)"
7403,790,12,"spear, small (5"" long or less)"
7404,790,2.79,tsp
7405,790,28.35,ounce
7406,791,113,"cup, sliced"
7407,791,124,"cup, chopped"
7408,791,100,g
7409,791,9.9,slice
7410,791,196,medium
7411,791,28.3495,wt. oz
7412,791,118.0,small
7413,791,323,large
7414,792,9.13,tbsp
7415,792,28.3511,ounce
7416,792,100,g
7417,792,3.04,tsp
7418,792,28.35,oz
7419,792,146,cup
7420,792,1,peanut
7421,793,0.2,tablespoon
7422,793,100,g
7423,793,28.3495,wt. oz
7424,793,0.8,cup
7425,793,0.07,tsp
7426,793,0.2,tbsp
7427,794,139,slice
7428,794,18,inch
7429,794,0.83,tsp
7430,794,42.5,cup
7431,794,90.75,slice
7432,794,64,regular slice
7433,794,100,g
7434,794,40,cup
7435,794,470,loaf
7436,794,28.35,oz
7437,794,45,"cup, crumb"
7438,794,324,baguette
7439,794,96,"slice, large (6"" x 2-1/2"" x 1-3/4"")"
7440,794,2.5,tbsp
7441,794,64,"slice, medium (4"" x 2-1/2"" x 1-3/4"")"
7442,795,125,"ear, yield"
7443,795,100,g
7444,795,28.3495,wt. oz
7445,795,28.35,ounce
7446,795,165,cup kernel
7447,795,165.0,cup
7448,796,100,g
7449,796,90,"cup, sliced"
7450,796,28.3495,wt. oz
7451,796,5.63,tablespoon
7452,796,1.88,teaspoon
7453,796,14,pepper
